,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
17275,7409,16,15,,,,Capelli,Engine,1990,Italian Grand Prix,Leyton House
17276,7412,10,18,,,,Gugelmin,Engine,1990,Italian Grand Prix,Leyton House
17277,7445,12,18,,,,Capelli,Engine,1990,Portuguese Grand Prix,Leyton House
17278,7439,14,12,,,,Gugelmin,+2 Laps,1990,Portuguese Grand Prix,Leyton House
17279,7544,16,21,,,,Gugelmin,Brakes,1990,Australian Grand Prix,Leyton House
17280,7542,14,19,,,,Capelli,Throttle,1990,Australian Grand Prix,Leyton House
17281,7468,12,8,,,,Gugelmin,+1 Lap,1990,Spanish Grand Prix,Leyton House
17282,7472,19,12,,,,Capelli,Physical,1990,Spanish Grand Prix,Leyton House
17283,7513,16,20,,,,Gugelmin,Engine,1990,Japanese Grand Prix,Leyton House
17284,7511,13,18,,,,Capelli,Ignition,1990,Japanese Grand Prix,Leyton House
17285,6622,13,14,,,,Capelli,Engine,1991,Canadian Grand Prix,Leyton House
17286,6619,23,11,,,,Gugelmin,Engine,1991,Canadian Grand Prix,Leyton House
17287,6663,22,21,,,,Capelli,Engine,1991,Mexican Grand Prix,Leyton House
17288,6665,18,23,,,,Gugelmin,Engine,1991,Mexican Grand Prix,Leyton House
17289,6489,18,17,,,,Capelli,Gearbox,1991,United States Grand Prix,Leyton House
17290,6493,23,21,,,,Gugelmin,Gearbox,1991,United States Grand Prix,Leyton House
17291,7282,15,26,,,,Gugelmin,Fuel pump,1990,British Grand Prix,Leyton House
17292,7272,10,16,,,,Capelli,Fuel leak,1990,British Grand Prix,Leyton House
17293,7334,17,8,,,,Gugelmin,+1 Lap,1990,Hungarian Grand Prix,Leyton House
17294,7345,16,19,,,,Capelli,Gearbox,1990,Hungarian Grand Prix,Leyton House
17295,6862,23,16,,,,Larini,+5 Laps,1991,Italian Grand Prix,Lambo
17296,6875,0,29,,,,van de Poele,Did not qualify,1991,Italian Grand Prix,Lambo
17297,6909,0,29,,,,Larini,Did not qualify,1991,Portuguese Grand Prix,Lambo
17298,6910,0,30,,,,van de Poele,Did not qualify,1991,Portuguese Grand Prix,Lambo
17299,6942,0,28,,,,Larini,Did not qualify,1991,Spanish Grand Prix,Lambo
17300,6944,0,30,,,,van de Poele,Did not qualify,1991,Spanish Grand Prix,Lambo
17301,6539,0,33,,,,Larini,Did not prequalify,1991,Brazilian Grand Prix,Lambo
17302,6538,0,32,,,,van de Poele,Did not prequalify,1991,Brazilian Grand Prix,Lambo
17303,6605,0,31,,,,Larini,Did not prequalify,1991,Monaco Grand Prix,Lambo
17304,6606,0,32,,,,van de Poele,Did not prequalify,1991,Monaco Grand Prix,Lambo
17305,6708,0,32,,,,Larini,Did not prequalify,1991,French Grand Prix,Lambo
17306,6709,0,33,,,,van de Poele,Did not prequalify,1991,French Grand Prix,Lambo
17307,6770,24,26,,,,Larini,Spun off,1991,German Grand Prix,Lambo
17308,6774,0,30,,,,van de Poele,Did not qualify,1991,German Grand Prix,Lambo
17309,6794,24,16,,,,Larini,+3 Laps,1991,Hungarian Grand Prix,Lambo
17310,6807,0,29,,,,van de Poele,Did not qualify,1991,Hungarian Grand Prix,Lambo
17311,6840,0,28,,,,Larini,Did not qualify,1991,Belgian Grand Prix,Lambo
17312,6842,0,30,,,,van de Poele,Did not qualify,1991,Belgian Grand Prix,Lambo
17313,7003,19,24,,,,Larini,Spun off,1991,Australian Grand Prix,Lambo
17314,7008,0,29,,,,van de Poele,Did not qualify,1991,Australian Grand Prix,Lambo
17315,6549,21,9,,,,van de Poele,Out of fuel,1991,San Marino Grand Prix,Lambo
17316,6573,0,33,,,,Larini,Did not prequalify,1991,San Marino Grand Prix,Lambo
17317,6742,0,32,,,,Larini,Did not prequalify,1991,British Grand Prix,Lambo
17318,6743,0,33,,,,van de Poele,Did not prequalify,1991,British Grand Prix,Lambo
17319,6975,0,28,,,,Larini,Did not qualify,1991,Japanese Grand Prix,Lambo
17320,6976,0,29,,,,van de Poele,Did not qualify,1991,Japanese Grand Prix,Lambo
17321,6640,0,32,,,,Larini,Did not prequalify,1991,Canadian Grand Prix,Lambo
17322,6641,0,33,,,,van de Poele,Did not prequalify,1991,Canadian Grand Prix,Lambo
17323,6673,0,31,,,,Larini,Did not prequalify,1991,Mexican Grand Prix,Lambo
17324,6674,0,32,,,,van de Poele,Did not prequalify,1991,Mexican Grand Prix,Lambo
17325,6479,17,7,,,,Larini,+3 Laps,1991,United States Grand Prix,Lambo
17326,6506,0,34,,,,van de Poele,Did not prequalify,1991,United States Grand Prix,Lambo
17327,6878,0,32,,,,Tarquini,Did not prequalify,1991,Italian Grand Prix,AGS
17328,6877,0,31,,,,Barbazza,Did not prequalify,1991,Italian Grand Prix,AGS
17329,6908,0,28,,,,Tarquini,Did not qualify,1991,Portuguese Grand Prix,AGS
17330,6911,0,31,,,,Barbazza,Did not prequalify,1991,Portuguese Grand Prix,AGS
17331,6946,0,32,,,,Barbazza,Did not prequalify,1991,Spanish Grand Prix,AGS
17332,6947,0,33,,,,Grouillard,Did not prequalify,1991,Spanish Grand Prix,AGS
17333,6531,24,25,,,,Tarquini,Suspension,1991,Brazilian Grand Prix,AGS
17334,6534,0,28,,,,Johansson,Did not qualify,1991,Brazilian Grand Prix,AGS
17335,6598,24,24,,,,Tarquini,Gearbox,1991,Monaco Grand Prix,AGS
17336,6602,0,28,,,,Barbazza,Did not qualify,1991,Monaco Grand Prix,AGS
17337,6705,0,29,,,,Tarquini,Did not qualify,1991,French Grand Prix,AGS
17338,6704,0,28,,,,Barbazza,Did not qualify,1991,French Grand Prix,AGS
17339,6773,0,29,,,,Tarquini,Did not qualify,1991,German Grand Prix,AGS
17340,6777,0,33,,,,Barbazza,Did not prequalify,1991,German Grand Prix,AGS
17341,6809,0,31,,,,Tarquini,Did not prequalify,1991,Hungarian Grand Prix,AGS
17342,6811,0,33,,,,Barbazza,Did not prequalify,1991,Hungarian Grand Prix,AGS
17343,7042,0,31,,,,Tarquini,Did not prequalify,1990,United States Grand Prix,AGS
17344,7043,0,32,,,,Dalmas,Did not prequalify,1990,United States Grand Prix,AGS
17345,7147,0,31,,,,Tarquini,Did not prequalify,1990,Monaco Grand Prix,AGS
17346,7148,0,32,,,,Dalmas,Did not prequalify,1990,Monaco Grand Prix,AGS
17347,7218,0,32,,,,Tarquini,Did not prequalify,1990,Mexican Grand Prix,AGS
17348,7217,0,31,,,,Dalmas,Did not prequalify,1990,Mexican Grand Prix,AGS
17349,8127,21,22,,,,Tarquini,Engine,1989,French Grand Prix,AGS
17350,8144,0,39,,,,Winkelhock,Did not prequalify,1989,French Grand Prix,AGS
17351,6844,0,32,,,,Tarquini,Did not prequalify,1991,Belgian Grand Prix,AGS
17352,6846,0,34,,,,Barbazza,Did not prequalify,1991,Belgian Grand Prix,AGS
17353,7908,0,35,,,,Winkelhock,Did not prequalify,1989,Brazilian Grand Prix,AGS
17354,6567,0,27,,,,Tarquini,Did not qualify,1991,San Marino Grand Prix,AGS
17355,6568,0,28,,,,Barbazza,Did not qualify,1991,San Marino Grand Prix,AGS
17356,6740,0,30,,,,Tarquini,Did not qualify,1991,British Grand Prix,AGS
17357,6739,0,29,,,,Barbazza,Did not qualify,1991,British Grand Prix,AGS
17358,7065,26,19,,,,Dalmas,Suspension,1990,Brazilian Grand Prix,AGS
17359,7077,0,31,,,,Tarquini,Did not prequalify,1990,Brazilian Grand Prix,AGS
17360,7115,0,34,,,,Tarquini,Did not prequalify,1990,San Marino Grand Prix,AGS
17361,7116,0,35,,,,Dalmas,Did not prequalify,1990,San Marino Grand Prix,AGS
17362,7182,0,31,,,,Tarquini,Did not prequalify,1990,Canadian Grand Prix,AGS
17363,7183,0,32,,,,Dalmas,Did not prequalify,1990,Canadian Grand Prix,AGS
17364,7238,26,17,,,,Dalmas,+5 Laps,1990,French Grand Prix,AGS
17365,7249,0,28,,,,Tarquini,Did not qualify,1990,French Grand Prix,AGS
17366,7320,0,29,,,,Dalmas,Did not qualify,1990,German Grand Prix,AGS
17367,7322,0,31,,,,Tarquini,Did not prequalify,1990,German Grand Prix,AGS
17368,7389,0,28,,,,Tarquini,Did not qualify,1990,Belgian Grand Prix,AGS
17369,7390,0,29,,,,Dalmas,Did not qualify,1990,Belgian Grand Prix,AGS
17370,7421,0,27,,,,Tarquini,Did not qualify,1990,Italian Grand Prix,AGS
17371,7408,24,14,,,,Dalmas,Not classified,1990,Italian Grand Prix,AGS
17372,7451,24,24,,,,Dalmas,Halfshaft,1990,Portuguese Grand Prix,AGS
17373,7456,0,29,,,,Tarquini,Did not qualify,1990,Portuguese Grand Prix,AGS
17374,7539,26,16,,,,Tarquini,Engine,1990,Australian Grand Prix,AGS
17375,7551,0,28,,,,Dalmas,Did not qualify,1990,Australian Grand Prix,AGS
17376,8331,0,32,,,,Tarquini,Did not prequalify,1989,Italian Grand Prix,AGS
17377,8337,0,38,,,,Dalmas,Did not prequalify,1989,Italian Grand Prix,AGS
17378,8373,0,35,,,,Tarquini,Did not prequalify,1989,Portuguese Grand Prix,AGS
17379,8369,0,31,,,,Dalmas,Did not prequalify,1989,Portuguese Grand Prix,AGS
17380,8407,0,30,,,,Tarquini,Did not prequalify,1989,Spanish Grand Prix,AGS
17381,8412,0,35,,,,Dalmas,Did not prequalify,1989,Spanish Grand Prix,AGS
17382,8508,19,15,,,,Streiff,Brakes,1988,Brazilian Grand Prix,AGS
17383,8580,12,26,,,,Streiff,Throttle,1988,Monaco Grand Prix,AGS
17384,8597,19,12,,,,Streiff,+4 Laps,1988,Mexican Grand Prix,AGS
17385,8760,16,20,,,,Streiff,Throttle,1988,German Grand Prix,AGS
17386,8795,23,24,,,,Streiff,Collision,1988,Hungarian Grand Prix,AGS
17387,8849,23,16,,,,Streiff,Clutch,1988,Italian Grand Prix,AGS
17388,8915,13,20,,,,Streiff,Engine,1988,Spanish Grand Prix,AGS
17389,8934,18,8,,,,Streiff,+1 Lap,1988,Japanese Grand Prix,AGS
17390,9000,22,12,,,,Fabre,+6 Laps,1987,Brazilian Grand Prix,AGS
17391,9102,26,12,,,,Fabre,+5 Laps,1987,Detroit Grand Prix,AGS
17392,9274,0,28,,,,Fabre,Did not qualify,1987,Italian Grand Prix,AGS
17393,9371,26,18,,,,Moreno,Electrical,1987,Japanese Grand Prix,AGS
17394,9386,25,6,,,,Moreno,+3 Laps,1987,Australian Grand Prix,AGS
17395,7469,23,9,,,,Dalmas,+1 Lap,1990,Spanish Grand Prix,AGS
17396,7482,22,22,,,,Tarquini,Engine,1990,Spanish Grand Prix,AGS
17397,7521,0,28,,,,Tarquini,Did not qualify,1990,Japanese Grand Prix,AGS
17398,7522,0,29,,,,Dalmas,Did not qualify,1990,Japanese Grand Prix,AGS
17399,6636,0,28,,,,Tarquini,Did not qualify,1991,Canadian Grand Prix,AGS
17400,6635,0,27,,,,Barbazza,Did not qualify,1991,Canadian Grand Prix,AGS
17401,6670,0,28,,,,Tarquini,Did not qualify,1991,Mexican Grand Prix,AGS
17402,6672,0,30,,,,Barbazza,Did not qualify,1991,Mexican Grand Prix,AGS
17403,8173,0,29,,,,Tarquini,Did not qualify,1989,British Grand Prix,AGS
17404,8179,0,35,,,,Dalmas,Did not prequalify,1989,British Grand Prix,AGS
17405,8216,0,33,,,,Tarquini,Did not prequalify,1989,German Grand Prix,AGS
17406,8214,0,31,,,,Dalmas,Did not prequalify,1989,German Grand Prix,AGS
17407,8256,0,35,,,,Tarquini,Did not prequalify,1989,Hungarian Grand Prix,AGS
17408,8254,0,33,,,,Dalmas,Did not prequalify,1989,Hungarian Grand Prix,AGS
17409,8294,0,34,,,,Tarquini,Did not prequalify,1989,Belgian Grand Prix,AGS
17410,8297,0,37,,,,Dalmas,Did not prequalify,1989,Belgian Grand Prix,AGS
17411,8734,16,25,,,,Streiff,Broken wing,1988,British Grand Prix,AGS
17412,9024,24,13,,,,Fabre,+6 Laps,1987,San Marino Grand Prix,AGS
17413,9125,26,9,,,,Fabre,+6 Laps,1987,French Grand Prix,AGS
17414,9151,25,9,,,,Fabre,+6 Laps,1987,British Grand Prix,AGS
17415,9236,26,16,,,,Fabre,Not classified,1987,Austrian Grand Prix,AGS
17416,9325,25,25,,,,Fabre,Clutch,1987,Spanish Grand Prix,AGS
17417,9729,25,15,,,,Capelli,Puncture,1986,Italian Grand Prix,AGS
17418,9768,25,27,,,,Capelli,Transmission,1986,Portuguese Grand Prix,AGS
17419,6480,22,8,,,,Tarquini,+4 Laps,1991,United States Grand Prix,AGS
17420,6500,0,28,,,,Johansson,Did not qualify,1991,United States Grand Prix,AGS
17421,7275,26,19,,,,Tarquini,Engine,1990,British Grand Prix,AGS
17422,7288,0,32,,,,Dalmas,Did not prequalify,1990,British Grand Prix,AGS
17423,7339,24,13,,,,Tarquini,+3 Laps,1990,Hungarian Grand Prix,AGS
17424,7353,0,27,,,,Dalmas,Did not qualify,1990,Hungarian Grand Prix,AGS
17425,7919,18,8,,,,Tarquini,+1 Lap,1989,San Marino Grand Prix,AGS
17426,7946,0,35,,,,Winkelhock,Did not prequalify,1989,San Marino Grand Prix,AGS
17427,7967,13,17,,,,Tarquini,Electrical,1989,Monaco Grand Prix,AGS
17428,7988,0,38,,,,Winkelhock,Did not prequalify,1989,Monaco Grand Prix,AGS
17429,7994,17,6,,,,Tarquini,+1 Lap,1989,Mexican Grand Prix,AGS
17430,8026,0,38,,,,Winkelhock,Did not prequalify,1989,Mexican Grand Prix,AGS
17431,8534,13,10,,,,Streiff,+2 Laps,1988,San Marino Grand Prix,AGS
17432,8632,10,16,,,,Streiff,Suspension,1988,Canadian Grand Prix,AGS
17433,8668,11,21,,,,Streiff,Suspension,1988,Detroit Grand Prix,AGS
17434,8703,17,25,,,,Streiff,Fuel leak,1988,French Grand Prix,AGS
17435,8812,18,10,,,,Streiff,+1 Lap,1988,Belgian Grand Prix,AGS
17436,8873,21,9,,,,Streiff,+2 Laps,1988,Portuguese Grand Prix,AGS
17437,8968,16,11,,,,Streiff,Electrical,1988,Australian Grand Prix,AGS
17438,9077,24,13,,,,Fabre,+7 Laps,1987,Monaco Grand Prix,AGS
17439,9207,26,13,,,,Fabre,+5 Laps,1987,Hungarian Grand Prix,AGS
17440,8085,25,19,,,,Tarquini,Spun off,1989,Canadian Grand Prix,AGS
17441,8102,0,36,,,,Winkelhock,Did not prequalify,1989,Canadian Grand Prix,AGS
17442,8034,24,7,,,,Tarquini,Engine,1989,United States Grand Prix,AGS
17443,8062,0,35,,,,Winkelhock,Did not prequalify,1989,United States Grand Prix,AGS
17444,9048,25,10,,,,Fabre,+5 Laps,1987,Belgian Grand Prix,AGS
17445,8452,0,37,,,,Tarquini,Did not prequalify,1989,Japanese Grand Prix,AGS
17446,8453,0,38,,,,Dalmas,Did not prequalify,1989,Japanese Grand Prix,AGS
17447,8492,0,38,,,,Tarquini,Did not prequalify,1989,Australian Grand Prix,AGS
17448,8491,0,37,,,,Dalmas,Did not prequalify,1989,Australian Grand Prix,AGS
17449,9189,25,21,,,,Fabre,Engine,1987,German Grand Prix,AGS
17450,6880,0,34,,,,Chaves,Did not prequalify,1991,Italian Grand Prix,Coloni
17451,6914,0,34,,,,Chaves,Did not prequalify,1991,Portuguese Grand Prix,Coloni
17452,6540,0,34,,,,Chaves,Did not prequalify,1991,Brazilian Grand Prix,Coloni
17453,6607,0,33,,,,Chaves,Did not prequalify,1991,Monaco Grand Prix,Coloni
17454,6710,0,34,,,,Chaves,Did not prequalify,1991,French Grand Prix,Coloni
17455,6778,0,34,,,,Chaves,Did not prequalify,1991,German Grand Prix,Coloni
17456,6812,0,34,,,,Chaves,Did not prequalify,1991,Hungarian Grand Prix,Coloni
17457,7046,0,35,,,,Gachot,Did not prequalify,1990,United States Grand Prix,Coloni
17458,7150,0,34,,,,Gachot,Did not prequalify,1990,Monaco Grand Prix,Coloni
17459,7219,0,33,,,,Gachot,Did not prequalify,1990,Mexican Grand Prix,Coloni
17460,8135,0,30,,,,Moreno,Did not qualify,1989,French Grand Prix,Coloni
17461,8141,0,36,,,,Raphanel,Did not prequalify,1989,French Grand Prix,Coloni
17462,6845,0,33,,,,Chaves,Did not prequalify,1991,Belgian Grand Prix,Coloni
17463,7011,0,32,,,,Hattori,Did not prequalify,1991,Australian Grand Prix,Coloni
17464,7903,0,30,,,,Moreno,Did not qualify,1989,Brazilian Grand Prix,Coloni
17465,7907,0,34,,,,Raphanel,Did not prequalify,1989,Brazilian Grand Prix,Coloni
17466,6574,0,34,,,,Chaves,Did not prequalify,1991,San Marino Grand Prix,Coloni
17467,6744,0,34,,,,Chaves,Did not prequalify,1991,British Grand Prix,Coloni
17468,6979,0,32,,,,Hattori,Did not prequalify,1991,Japanese Grand Prix,Coloni
17469,7079,0,33,,,,Gachot,Did not prequalify,1990,Brazilian Grand Prix,Coloni
17470,7112,0,31,,,,Gachot,Did not prequalify,1990,San Marino Grand Prix,Coloni
17471,7184,0,33,,,,Gachot,Did not prequalify,1990,Canadian Grand Prix,Coloni
17472,7255,0,34,,,,Gachot,Did not prequalify,1990,French Grand Prix,Coloni
17473,7324,0,33,,,,Gachot,Did not prequalify,1990,German Grand Prix,Coloni
17474,7391,0,30,,,,Gachot,Did not qualify,1990,Belgian Grand Prix,Coloni
17475,7424,0,30,,,,Gachot,Did not qualify,1990,Italian Grand Prix,Coloni
17476,7457,0,30,,,,Gachot,Did not qualify,1990,Portuguese Grand Prix,Coloni
17477,7553,0,30,,,,Gachot,Did not qualify,1990,Australian Grand Prix,Coloni
17478,8332,0,33,,,,Moreno,Did not prequalify,1989,Italian Grand Prix,Coloni
17479,8338,0,39,,,,Bertaggia,Did not prequalify,1989,Italian Grand Prix,Coloni
17480,8364,15,26,,,,Moreno,Electrical,1989,Portuguese Grand Prix,Coloni
17481,8377,0,39,,,,Bertaggia,Did not prequalify,1989,Portuguese Grand Prix,Coloni
17482,8409,0,32,,,,Moreno,Did not prequalify,1989,Spanish Grand Prix,Coloni
17483,8415,0,38,,,,Bertaggia,Did not prequalify,1989,Spanish Grand Prix,Coloni
17484,8507,25,14,,,,Tarquini,Suspension,1988,Brazilian Grand Prix,Coloni
17485,8577,24,23,,,,Tarquini,Suspension,1988,Monaco Grand Prix,Coloni
17486,8599,21,14,,,,Tarquini,+5 Laps,1988,Mexican Grand Prix,Coloni
17487,8771,0,31,,,,Tarquini,Did not prequalify,1988,German Grand Prix,Coloni
17488,8784,22,13,,,,Tarquini,+5 Laps,1988,Hungarian Grand Prix,Coloni
17489,8862,0,29,,,,Tarquini,Did not qualify,1988,Italian Grand Prix,Coloni
17490,8926,0,31,,,,Tarquini,Did not prequalify,1988,Spanish Grand Prix,Coloni
17491,8957,0,31,,,,Tarquini,Did not prequalify,1988,Japanese Grand Prix,Coloni
17492,9273,0,27,,,,Larini,Did not qualify,1987,Italian Grand Prix,Coloni
17493,7490,0,30,,,,Gachot,Did not qualify,1990,Spanish Grand Prix,Coloni
17494,7523,0,30,,,,Gachot,Did not qualify,1990,Japanese Grand Prix,Coloni
17495,6642,0,34,,,,Chaves,Did not prequalify,1991,Canadian Grand Prix,Coloni
17496,6675,0,33,,,,Chaves,Did not prequalify,1991,Mexican Grand Prix,Coloni
17497,8170,23,26,,,,Moreno,Gearbox,1989,British Grand Prix,Coloni
17498,8181,0,37,,,,Raphanel,Did not prequalify,1989,British Grand Prix,Coloni
17499,8218,0,35,,,,Moreno,Did not prequalify,1989,German Grand Prix,Coloni
17500,8219,0,36,,,,Raphanel,Did not prequalify,1989,German Grand Prix,Coloni
17501,8257,0,36,,,,Moreno,Did not prequalify,1989,Hungarian Grand Prix,Coloni
17502,8260,0,39,,,,Raphanel,Did not prequalify,1989,Hungarian Grand Prix,Coloni
17503,8293,0,33,,,,Moreno,Did not prequalify,1989,Belgian Grand Prix,Coloni
17504,8299,0,39,,,,Bertaggia,Did not prequalify,1989,Belgian Grand Prix,Coloni
17505,8740,0,31,,,,Tarquini,Did not prequalify,1988,British Grand Prix,Coloni
17506,9326,26,26,,,,Larini,Suspension,1987,Spanish Grand Prix,Coloni
17507,6504,0,32,,,,Chaves,Did not prequalify,1991,United States Grand Prix,Coloni
17508,7290,0,34,,,,Gachot,Did not prequalify,1990,British Grand Prix,Coloni
17509,7358,0,32,,,,Gachot,Did not prequalify,1990,Hungarian Grand Prix,Coloni
17510,7941,0,30,,,,Moreno,Did not qualify,1989,San Marino Grand Prix,Coloni
17511,7947,0,36,,,,Raphanel,Did not prequalify,1989,San Marino Grand Prix,Coloni
17512,7968,25,18,,,,Moreno,Gearbox,1989,Monaco Grand Prix,Coloni
17513,7973,18,23,,,,Raphanel,Gearbox,1989,Monaco Grand Prix,Coloni
17514,8018,0,30,,,,Moreno,Did not qualify,1989,Mexican Grand Prix,Coloni
17515,8027,0,39,,,,Raphanel,Did not prequalify,1989,Mexican Grand Prix,Coloni
17516,8546,17,22,,,,Tarquini,Fuel system,1988,San Marino Grand Prix,Coloni
17517,8624,26,8,,,,Tarquini,+2 Laps,1988,Canadian Grand Prix,Coloni
17518,8678,0,31,,,,Tarquini,Did not qualify,1988,Detroit Grand Prix,Coloni
17519,8708,0,30,,,,Tarquini,Did not prequalify,1988,French Grand Prix,Coloni
17520,8818,22,16,,,,Tarquini,Steering,1988,Belgian Grand Prix,Coloni
17521,8875,26,11,,,,Tarquini,+5 Laps,1988,Portuguese Grand Prix,Coloni
17522,8984,0,27,,,,Tarquini,Did not qualify,1988,Australian Grand Prix,Coloni
17523,8075,26,9,,,,Moreno,Differential,1989,Canadian Grand Prix,Coloni
17524,8105,0,39,,,,Raphanel,Did not prequalify,1989,Canadian Grand Prix,Coloni
17525,8055,0,28,,,,Moreno,Did not qualify,1989,United States Grand Prix,Coloni
17526,8059,0,32,,,,Raphanel,Did not prequalify,1989,United States Grand Prix,Coloni
17527,8447,0,32,,,,Moreno,Did not prequalify,1989,Japanese Grand Prix,Coloni
17528,8454,0,39,,,,Bertaggia,Did not prequalify,1989,Japanese Grand Prix,Coloni
17529,8488,0,34,,,,Moreno,Did not prequalify,1989,Australian Grand Prix,Coloni
17530,8493,0,39,,,,Bertaggia,Did not prequalify,1989,Australian Grand Prix,Coloni
17531,7031,8,20,,,,Grouillard,Collision,1990,United States Grand Prix,Osella
17532,7144,0,28,,,,Grouillard,Did not qualify,1990,Monaco Grand Prix,Osella
17533,7205,20,19,,,,Grouillard,+4 Laps,1990,Mexican Grand Prix,Osella
17534,8136,0,31,,,,Larini,Did not prequalify,1989,French Grand Prix,Osella
17535,8140,0,35,,,,Ghinzani,Did not prequalify,1989,French Grand Prix,Osella
17536,7894,19,21,,,,Larini,Disqualified,1989,Brazilian Grand Prix,Osella
17537,7905,0,32,,,,Ghinzani,Did not prequalify,1989,Brazilian Grand Prix,Osella
17538,7071,21,25,,,,Grouillard,Collision,1990,Brazilian Grand Prix,Osella
17539,7095,22,14,,,,Grouillard,Wheel,1990,San Marino Grand Prix,Osella
17540,7164,15,13,,,,Grouillard,+5 Laps,1990,Canadian Grand Prix,Osella
17541,7252,0,31,,,,Grouillard,Did not prequalify,1990,French Grand Prix,Osella
17542,7318,0,27,,,,Grouillard,Did not qualify,1990,German Grand Prix,Osella
17543,7377,23,16,,,,Grouillard,+2 Laps,1990,Belgian Grand Prix,Osella
17544,7411,23,17,,,,Grouillard,Wheel bearing,1990,Italian Grand Prix,Osella
17545,7454,0,27,,,,Grouillard,Did not qualify,1990,Portuguese Grand Prix,Osella
17546,7536,22,13,,,,Grouillard,+7 Laps,1990,Australian Grand Prix,Osella
17547,8321,24,22,,,,Larini,Gearbox,1989,Italian Grand Prix,Osella
17548,8333,0,34,,,,Ghinzani,Did not prequalify,1989,Italian Grand Prix,Osella
17549,8374,0,36,,,,Larini,Did not prequalify,1989,Portuguese Grand Prix,Osella
17550,8371,0,33,,,,Ghinzani,Did not prequalify,1989,Portuguese Grand Prix,Osella
17551,8399,25,22,,,,Ghinzani,Gearbox,1989,Spanish Grand Prix,Osella
17552,8402,11,25,,,,Larini,Suspension,1989,Spanish Grand Prix,Osella
17553,8522,0,29,,,,Larini,Did not qualify,1988,Brazilian Grand Prix,Osella
17554,8563,25,9,,,,Larini,+3 Laps,1988,Monaco Grand Prix,Osella
17555,8614,0,29,,,,Larini,Did not qualify,1988,Mexican Grand Prix,Osella
17556,8762,18,22,,,,Larini,Engine,1988,German Grand Prix,Osella
17557,8802,0,31,,,,Larini,Did not prequalify,1988,Hungarian Grand Prix,Osella
17558,8859,17,26,,,,Larini,Engine,1988,Italian Grand Prix,Osella
17559,8919,14,24,,,,Larini,Suspension,1988,Spanish Grand Prix,Osella
17560,8946,24,20,,,,Larini,Brakes,1988,Japanese Grand Prix,Osella
17561,9006,21,18,,,,Caffi,Withdrew,1987,Brazilian Grand Prix,Osella
17562,9113,19,23,,,,Caffi,Transmission,1987,Detroit Grand Prix,Osella
17563,9268,21,22,,,,Caffi,Suspension,1987,Italian Grand Prix,Osella
17564,9267,26,21,,,,Forini,Turbo,1987,Italian Grand Prix,Osella
17565,9292,26,18,,,,Forini,Suspension,1987,Portuguese Grand Prix,Osella
17566,9295,25,21,,,,Caffi,Turbo,1987,Portuguese Grand Prix,Osella
17567,9370,23,17,,,,Caffi,Out of fuel,1987,Japanese Grand Prix,Osella
17568,9407,27,27,,,,Caffi,Did not qualify,1987,Australian Grand Prix,Osella
17569,9784,26,16,,,,Berg,+7 Laps,1986,Mexican Grand Prix,Osella
17570,9790,25,22,,,,Ghinzani,Turbo,1986,Mexican Grand Prix,Osella
17571,7477,21,17,,,,Grouillard,Wheel bearing,1990,Spanish Grand Prix,Osella
17572,7520,0,27,,,,Grouillard,Did not qualify,1990,Japanese Grand Prix,Osella
17573,8165,17,21,,,,Larini,Handling,1989,British Grand Prix,Osella
17574,8178,0,34,,,,Ghinzani,Did not prequalify,1989,British Grand Prix,Osella
17575,8215,0,32,,,,Larini,Did not prequalify,1989,German Grand Prix,Osella
17576,8217,0,34,,,,Ghinzani,Did not prequalify,1989,German Grand Prix,Osella
17577,8245,22,24,,,,Ghinzani,Electrical,1989,Hungarian Grand Prix,Osella
17578,8252,0,31,,,,Larini,Did not prequalify,1989,Hungarian Grand Prix,Osella
17579,8291,0,31,,,,Larini,Did not prequalify,1989,Belgian Grand Prix,Osella
17580,8292,0,32,,,,Ghinzani,Did not prequalify,1989,Belgian Grand Prix,Osella
17581,8728,26,19,,,,Larini,Out of fuel,1988,British Grand Prix,Osella
17582,9031,25,20,,,,Tarquini,Gearbox,1987,San Marino Grand Prix,Osella
17583,9023,19,12,,,,Caffi,Out of fuel,1987,San Marino Grand Prix,Osella
17584,9140,20,24,,,,Caffi,Engine,1987,French Grand Prix,Osella
17585,9158,20,16,,,,Caffi,Engine,1987,British Grand Prix,Osella
17586,9245,21,25,,,,Caffi,Electrical,1987,Austrian Grand Prix,Osella
17587,9327,0,27,,,,Caffi,Did not qualify,1987,Spanish Grand Prix,Osella
17588,9339,26,12,,,,Caffi,Engine,1987,Mexican Grand Prix,Osella
17589,9450,23,18,,,,Danner,Engine,1986,Spanish Grand Prix,Osella
17590,9452,21,20,,,,Ghinzani,Engine,1986,Spanish Grand Prix,Osella
17591,9507,0,24,,,,Danner,Did not qualify,1986,Monaco Grand Prix,Osella
17592,9504,0,21,,,,Ghinzani,Did not qualify,1986,Monaco Grand Prix,Osella
17593,9532,25,24,,,,Danner,Engine,1986,Belgian Grand Prix,Osella
17594,9531,24,23,,,,Ghinzani,Engine,1986,Belgian Grand Prix,Osella
17595,9547,23,14,,,,Ghinzani,Gearbox,1986,Canadian Grand Prix,Osella
17596,9557,25,24,,,,Danner,Turbo,1986,Canadian Grand Prix,Osella
